Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Daytime,Time_Difference_Minutes,Order_Hour,Order_Minute,Picked_Hour,Picked_Minute
36,4.8,13.026286,80.275235,13.106286,80.355235,Sandstorms,Jam,0,Drinks,motorcycle,1,No,Metropolitian,36,evening,10,19,20,19,30
36,4.9,10.994136,76.963303,11.054136,77.023303,Windy,Medium,0,Meal,motorcycle,1,No,Metropolitian,30,evening,15,18,10,18,25
36,4.0,18.554382,73.798206,18.634382,73.878206,Windy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,49,evening,10,18,35,18,45
24,4.7,19.176269,72.836721,19.226269,72.886721,Fog,Low,2,Drinks,motorcycle,1,No,Urban,18,night,10,22,35,22,45
20,4.7,21.160437,72.774209,21.180437,72.794209,Sunny,Low,2,Drinks,motorcycle,1,No,Urban,20,morning,5,10,10,10,15
28,4.6,18.554382,73.798206,18.634382,73.878206,Sunny,Jam,2,Meal,scooter,1,No,Metropolitian,23,evening,10,20,25,20,35
32,4.1,18.994049,72.825203,19.044049,72.875203,Windy,Jam,2,Snack,scooter,1,No,Metropolitian,32,night,10,21,15,21,25
36,4.8,12.906229,77.596791,12.946229,77.636791,Stormy,High,2,Buffet,scooter,0,No,Metropolitian,26,afternoon,15,13,40,13,55
21,4.8,22.744648,75.894377,22.874648,76.024377,Cloudy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,42,evening,15,17,10,17,25
28,4.8,17.455894,78.375467,17.545894,78.465467,Sandstorms,Jam,2,Snack,scooter,0,No,Metropolitian,15,night,10,21,45,21,55
37,4.3,17.440827,78.393391,17.530827,78.483391,Cloudy,Low,1,Meal,motorcycle,1,No,Metropolitian,35,night,15,22,15,22,30
21,4.6,19.091458,72.827808,19.201458,72.937808,Stormy,Jam,0,Snack,motorcycle,1,No,Metropolitian,39,evening,5,20,25,20,30
32,4.7,17.440827,78.393391,17.450827,78.403391,Fog,Low,0,Meal,motorcycle,1,No,Metropolitian,24,morning,10,9,20,9,30
32,4.9,23.353783,85.326967,23.373783,85.346967,Fog,Low,0,Meal,motorcycle,1,No,Urban,28,morning,10,10,15,10,25
35,4.8,11.003681,76.975525,11.023681,76.995525,Cloudy,Low,0,Meal,motorcycle,1,No,Metropolitian,21,morning,10,10,30,10,40
39,5.0,12.321214,76.621094,12.381214,76.681094,Fog,Jam,1,Drinks,scooter,1,No,Metropolitian,26,night,10,21,20,21,30
26,4.5,26.892312,75.806896,27.032312,75.946896,Sandstorms,Medium,2,Snack,motorcycle,1,No,Urban,21,evening,10,18,30,18,40
37,4.7,13.049645,80.242268,13.099645,80.292268,Cloudy,Jam,2,Meal,scooter,1,No,Urban,27,night,10,21,10,21,20
35,4.9,12.323194,76.630583,12.343194,76.650583,Sandstorms,Low,2,Buffet,scooter,0,No,Metropolitian,20,morning,15,9,30,9,45
34,4.6,11.008638,76.984311,11.088638,77.064311,Fog,Jam,2,Drinks,motorcycle,0,No,Metropolitian,39,evening,5,20,10,20,15
35,4.0,15.585658,73.743606,15.715658,73.873606,Sandstorms,Medium,0,Snack,motorcycle,1,No,Metropolitian,42,evening,5,18,40,18,45
27,4.6,17.483216,78.552111,17.533216,78.602111,Cloudy,Jam,2,Drinks,electric_scooter,1,No,Metropolitian,23,evening,10,20,20,20,30
20,4.9,30.361281,78.068022,30.451281,78.158022,Fog,Jam,2,Drinks,motorcycle,2,No,Metropolitian,41,night,15,20,50,21,5
26,4.9,19.178321,72.834715,19.198321,72.854715,Windy,Low,2,Snack,scooter,0,No,Urban,17,morning,10,10,40,10,50
36,4.1,12.311072,76.654878,12.331072,76.674878,Windy,High,0,Meal,motorcycle,1,No,Metropolitian,31,morning,10,11,40,11,50
37,4.8,17.428294,78.404423,17.488294,78.464423,Stormy,Jam,0,Meal,motorcycle,2,No,Metropolitian,43,night,10,21,35,21,45
20,4.8,26.921411,75.793604,27.051411,75.923604,Stormy,Low,0,Drinks,motorcycle,0,No,Metropolitian,24,night,15,22,15,22,30
30,3.8,22.722634,75.886959,22.792634,75.956959,Stormy,Jam,2,Drinks,electric_scooter,2,No,Metropolitian,41,evening,10,19,15,19,25
21,4.7,12.978453,77.643685,13.028453,77.693685,Cloudy,Jam,1,Buffet,motorcycle,0,No,Metropolitian,24,night,15,21,20,21,35
39,4.8,26.892312,75.806896,26.982312,75.896896,Fog,Jam,0,Buffet,motorcycle,1,Yes,Metropolitian,51,night,5,21,40,21,45
39,5.0,10.994136,76.963303,11.004136,76.973303,Sunny,Low,1,Meal,scooter,0,No,Metropolitian,18,morning,15,8,30,8,45
30,4.9,13.027018,80.254791,13.137018,80.364791,Windy,Low,0,Snack,motorcycle,1,No,Urban,27,night,15,22,30,22,45
39,4.7,19.121999,72.908493,19.231999,73.018493,Fog,Jam,2,Drinks,motorcycle,2,Yes,Metropolitian,46,night,15,20,50,21,5
21,4.8,22.310526,73.170937,22.350526,73.210937,Windy,High,0,Drinks,motorcycle,1,No,Urban,16,afternoon,10,13,25,13,35
39,4.3,12.979096,77.640625,12.989096,77.650625,Windy,Low,0,Snack,motorcycle,1,No,Urban,26,morning,5,10,15,10,20
26,4.9,23.351058,85.325731,23.391058,85.365731,Windy,High,2,Snack,electric_scooter,1,No,Urban,22,afternoon,10,12,55,13,5
21,4.8,21.170096,72.789122,21.260096,72.879122,Cloudy,Low,2,Meal,scooter,1,No,Metropolitian,21,night,5,22,25,22,30
27,4.6,26.913987,75.752891,26.983987,75.822891,Cloudy,Low,1,Snack,scooter,1,No,Metropolitian,27,night,5,22,25,22,30
20,4.9,21.186608,72.794136,21.216608,72.824136,Sandstorms,Jam,2,Drinks,motorcycle,1,No,Urban,18,evening,15,20,25,20,40
29,4.8,12.323225,76.630028,12.363225,76.670028,Sunny,Medium,2,Snack,electric_scooter,0,No,Metropolitian,11,afternoon,15,15,35,15,50
37,4.8,11.001753,76.986241,11.041753,77.026241,Fog,High,2,Buffet,electric_scooter,1,No,Metropolitian,30,afternoon,5,12,15,12,20
28,4.6,11.006686,76.951736,11.056686,77.001736,Cloudy,Jam,2,Snack,scooter,0,No,Metropolitian,21,evening,15,19,15,19,30
29,4.1,12.316967,76.603067,12.406967,76.693067,Cloudy,Medium,1,Snack,scooter,0,No,Metropolitian,35,evening,15,18,55,19,10
29,4.5,19.221315,72.862381,19.241315,72.882381,Windy,Low,2,Meal,electric_scooter,1,No,Metropolitian,17,morning,5,8,20,8,25
34,5.0,18.636215,73.751081,18.716215,73.831081,Cloudy,Jam,0,Snack,motorcycle,1,No,Metropolitian,47,night,10,21,55,22,5
35,4.9,11.025083,77.015393,11.105083,77.095393,Sunny,Medium,0,Meal,motorcycle,1,No,Urban,30,evening,10,17,55,18,5
22,4.9,22.310526,73.170937,22.360526,73.220937,Sandstorms,Jam,2,Drinks,motorcycle,0,No,Metropolitian,25,night,5,21,40,21,45
22,4.8,19.874449,75.360232,19.954449,75.440232,Windy,Jam,0,Snack,motorcycle,2,No,Metropolitian,39,evening,5,20,10,20,15
37,5.0,26.902328,75.794257,26.932328,75.824257,Stormy,Jam,1,Buffet,motorcycle,1,No,Metropolitian,25,evening,5,20,35,20,40
28,4.5,12.323194,76.630583,12.453194,76.760583,Windy,Low,1,Drinks,scooter,0,No,Metropolitian,11,night,10,23,15,23,25
22,4.8,22.744648,75.894377,22.824648,75.974377,Sunny,Jam,0,Meal,motorcycle,1,No,Metropolitian,33,night,10,21,45,21,55
27,4.5,18.592718,73.773572,18.602718,73.783572,Windy,Low,2,Snack,scooter,1,No,Urban,11,morning,15,8,40,8,55
33,4.0,23.359033,85.325347,23.489033,85.455347,Stormy,Jam,0,Snack,motorcycle,1,No,Metropolitian,35,evening,15,19,50,20,5
27,4.0,26.911927,75.797282,26.941927,75.827282,Stormy,Low,0,Meal,motorcycle,1,No,Metropolitian,17,night,5,23,10,23,15
25,4.6,21.173493,72.801953,21.233493,72.861953,Windy,Jam,1,Meal,motorcycle,0,No,Urban,26,evening,15,19,40,19,55
29,4.9,13.086438,80.220672,13.156439,80.290672,Fog,Low,0,Buffet,motorcycle,0,No,Metropolitian,23,night,10,22,55,23,5
29,4.8,21.175104,72.804342,21.205104,72.834342,Sunny,Jam,2,Snack,scooter,0,No,Metropolitian,19,evening,15,20,10,20,25
22,4.8,30.902872,75.826808,30.962872,75.886808,Stormy,Jam,0,Meal,motorcycle,0,No,Metropolitian,28,evening,5,19,30,19,35
29,5.0,11.026117,76.944652,11.056117,76.974652,Sunny,Jam,1,Meal,motorcycle,1,No,Metropolitian,17,evening,15,19,20,19,35
24,4.9,21.186608,72.794136,21.266608,72.874136,Sandstorms,Low,0,Buffet,motorcycle,0,No,Metropolitian,24,night,15,22,40,22,55
28,5.0,25.451646,81.832796,25.531646,81.912796,Sunny,Low,2,Snack,scooter,1,No,Metropolitian,26,night,15,22,40,22,55
36,3.0,30.899992,75.831338,31.009992,75.941338,Sunny,Low,0,Meal,motorcycle,2,No,Metropolitian,33,night,10,22,40,22,50
25,4.7,18.543626,73.905101,18.613626,73.975101,Cloudy,Medium,1,Meal,motorcycle,2,No,Metropolitian,38,evening,15,17,10,17,25
33,4.6,11.021278,76.995017,11.151278,77.125017,Sunny,Low,2,Snack,motorcycle,1,No,Urban,20,night,15,22,55,23,10
36,4.3,12.323194,76.630583,12.433194,76.740583,Stormy,Medium,2,Snack,scooter,1,No,Metropolitian,35,evening,10,17,55,18,5
21,4.6,11.022477,76.995667,11.072477,77.045667,Stormy,Jam,2,Meal,scooter,1,No,Metropolitian,20,night,15,21,25,21,40
34,4.1,21.157729,72.768726,21.267729,72.878726,Fog,Jam,1,Drinks,motorcycle,1,No,Metropolitian,36,evening,5,20,35,20,40
32,4.5,13.022394,80.242439,13.072394,80.292439,Stormy,Jam,2,Buffet,electric_scooter,1,No,Metropolitian,25,evening,5,20,25,20,30
34,4.7,12.933284,77.615428,13.013284,77.695428,Windy,Jam,0,Buffet,motorcycle,1,No,Urban,50,evening,5,20,40,20,45
21,4.5,15.544419,73.755736,15.654419,73.865736,Stormy,Low,1,Snack,scooter,1,No,Metropolitian,13,night,15,22,30,22,45
26,4.1,22.753659,75.903365,22.883659,76.033365,Cloudy,Medium,1,Meal,motorcycle,0,No,Metropolitian,34,evening,5,17,40,17,45
30,4.6,12.975377,77.696664,13.005377,77.726664,Fog,Low,1,Meal,scooter,1,No,Metropolitian,18,night,10,23,15,23,25
29,4.8,19.875908,75.358888,19.985908,75.468888,Sunny,Jam,2,Snack,electric_scooter,1,No,Urban,22,evening,10,20,15,20,25
27,4.8,18.536562,73.896485,18.566562,73.926485,Sunny,Jam,2,Buffet,scooter,0,No,Metropolitian,18,evening,5,19,15,19,20
35,4.9,21.149569,72.772697,21.189569,72.812697,Windy,High,2,Snack,motorcycle,1,No,Metropolitian,30,afternoon,15,12,50,13,5
24,4.7,26.914142,75.805704,26.924142,75.815704,Cloudy,High,2,Drinks,electric_scooter,1,No,Metropolitian,28,morning,15,11,35,11,50
29,4.6,13.049645,80.242268,13.069645,80.262268,Fog,High,0,Meal,motorcycle,1,No,Urban,25,morning,5,11,35,11,40
37,5.0,23.374989,85.335486,23.424989,85.385486,Fog,Jam,0,Meal,motorcycle,1,No,Metropolitian,31,night,10,21,35,21,45
34,4.2,27.165108,78.015053,27.195108,78.045053,Stormy,Medium,0,Meal,motorcycle,1,No,Metropolitian,37,evening,5,17,40,17,45
21,5.0,26.914142,75.805704,27.004142,75.895704,Sunny,Jam,1,Snack,motorcycle,0,No,Metropolitian,10,evening,10,20,15,20,25
23,4.8,18.546947,73.900626,18.626947,73.980626,Sandstorms,Jam,2,Meal,motorcycle,0,No,Urban,22,night,15,20,50,21,5
25,5.0,18.539299,73.897902,18.599299,73.957902,Sandstorms,Medium,2,Meal,scooter,1,No,Metropolitian,27,evening,10,17,15,17,25
20,4.9,22.744648,75.894377,22.854648,76.004377,Sunny,Jam,2,Snack,scooter,1,No,Metropolitian,11,evening,10,20,25,20,35
29,4.7,13.027018,80.254791,13.077018,80.304791,Sunny,Jam,1,Buffet,motorcycle,1,No,Urban,14,night,15,20,50,21,5
39,4.8,12.326356,76.619103,12.386356,76.679103,Fog,Medium,1,Snack,scooter,0,No,Metropolitian,19,evening,15,18,40,18,55
24,4.7,26.910262,75.783013,26.990262,75.863013,Fog,Low,1,Snack,scooter,1,No,Metropolitian,28,night,5,23,30,23,35
30,4.7,18.520016,73.830547,18.530016,73.840547,Cloudy,Low,0,Meal,motorcycle,1,No,Metropolitian,21,morning,15,9,50,10,5
21,4.8,12.934179,77.615797,12.964179,77.645797,Cloudy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,26,evening,10,19,30,19,40
39,5.0,26.914142,75.805704,26.944142,75.835704,Sandstorms,Jam,2,Drinks,motorcycle,1,No,Metropolitian,26,night,10,21,55,22,5
27,4.7,11.025083,77.015393,11.085083,77.075393,Fog,Jam,1,Snack,motorcycle,1,No,Metropolitian,23,evening,15,20,30,20,45
26,4.6,21.149834,72.778666,21.219834,72.848666,Cloudy,Low,0,Drinks,motorcycle,0,No,Metropolitian,22,night,10,23,35,23,45
27,4.9,21.149569,72.772697,21.189569,72.812697,Cloudy,High,1,Drinks,scooter,1,No,Metropolitian,27,afternoon,15,13,10,13,25
39,5.0,27.158822,78.045359,27.178822,78.065359,Sunny,High,1,Buffet,motorcycle,1,No,Metropolitian,21,morning,5,11,20,11,25
24,5.0,26.849596,75.800512,26.929596,75.880512,Stormy,Low,0,Drinks,motorcycle,1,No,Urban,24,night,15,22,35,22,50
26,4.8,26.910262,75.783013,27.020262,75.893013,Fog,Medium,2,Snack,scooter,1,No,Metropolitian,33,evening,5,18,15,18,20
27,4.9,23.232537,77.429845,23.312537,77.509845,Windy,Jam,0,Snack,motorcycle,1,No,Metropolitian,26,night,15,21,25,21,40
25,4.5,12.978453,77.643685,13.048453,77.713685,Windy,Medium,1,Buffet,motorcycle,1,No,Urban,27,evening,15,18,30,18,45
30,4.7,25.450377,81.834236,25.580377,81.964236,Fog,Jam,0,Meal,motorcycle,2,No,Metropolitian,50,evening,10,19,15,19,25
24,4.6,26.902328,75.794257,26.982328,75.874257,Sunny,Low,0,Buffet,motorcycle,1,No,Metropolitian,27,night,10,22,30,22,40
21,4.6,17.429585,78.392621,17.559585,78.522621,Sandstorms,Jam,1,Meal,scooter,1,No,Metropolitian,28,night,10,21,30,21,40
25,4.6,12.334022,76.618203,12.464022,76.748203,Sunny,Jam,2,Buffet,electric_scooter,0,No,Metropolitian,20,night,10,21,40,21,50
28,4.4,19.221315,72.862381,19.281315,72.922381,Fog,Jam,2,Drinks,electric_scooter,1,No,Metropolitian,34,night,10,21,35,21,45
35,4.8,10.994136,76.963303,11.014136,76.983303,Sandstorms,Low,1,Meal,scooter,1,No,Urban,29,morning,5,9,20,9,25
20,4.7,30.319528,78.040267,30.399528,78.120267,Sandstorms,Medium,0,Snack,motorcycle,1,No,Metropolitian,27,evening,15,17,55,18,10
26,4.6,18.994049,72.825203,19.044049,72.875203,Cloudy,Low,0,Drinks,motorcycle,0,No,Metropolitian,16,night,5,23,45,23,50
31,4.4,11.001852,76.976268,11.081852,77.056268,Windy,Medium,0,Snack,motorcycle,1,No,Urban,44,evening,10,18,10,18,20
31,4.5,12.972532,77.608179,13.062532,77.698179,Fog,Jam,0,Snack,motorcycle,3,No,Semi-Urban,53,evening,5,20,35,20,40
33,4.6,13.026279,80.174568,13.106279,80.254568,Sandstorms,Low,1,Drinks,motorcycle,1,No,Metropolitian,25,night,5,22,30,22,35
31,4.9,22.310329,73.169083,22.370329,73.229083,Windy,Jam,0,Drinks,motorcycle,0,No,Urban,31,night,10,21,25,21,35
37,4.1,17.426228,78.407495,17.516228,78.497495,Stormy,Medium,2,Meal,electric_scooter,1,No,Metropolitian,32,evening,10,18,10,18,20
25,4.9,26.911927,75.797282,27.041927,75.927282,Sandstorms,Medium,2,Drinks,electric_scooter,1,No,Urban,27,evening,10,17,45,17,55
36,4.5,19.207222,72.972281,19.297222,73.062281,Windy,Jam,1,Snack,motorcycle,1,Yes,Metropolitian,41,night,15,21,20,21,35
34,4.9,12.323225,76.630028,12.333225,76.640028,Stormy,High,1,Drinks,motorcycle,1,No,Metropolitian,29,morning,15,11,35,11,50
21,4.8,26.892312,75.806896,27.022313,75.936896,Windy,Jam,0,Buffet,motorcycle,1,No,Urban,31,night,5,21,10,21,15
37,4.7,21.173493,72.801953,21.253493,72.881953,Cloudy,Medium,2,Drinks,motorcycle,1,No,Metropolitian,32,evening,5,17,45,17,50
27,4.7,26.469003,80.316344,26.489003,80.336344,Cloudy,Low,2,Meal,electric_scooter,1,No,Urban,16,morning,10,10,15,10,25
31,4.1,12.972161,77.596014,13.052161,77.676014,Sunny,Jam,2,Buffet,motorcycle,2,No,Metropolitian,34,evening,5,19,30,19,35
20,4.0,27.201725,78.007553,27.281725,78.087553,Fog,Jam,2,Buffet,scooter,1,No,Metropolitian,33,evening,10,19,15,19,25
21,4.9,12.323225,76.630028,12.373225,76.680028,Sandstorms,Jam,2,Meal,motorcycle,1,No,Metropolitian,25,evening,5,20,15,20,20
28,4.6,12.978453,77.643685,13.068453,77.733685,Sunny,Low,0,Meal,motorcycle,1,No,Metropolitian,22,night,15,22,30,22,45
33,4.1,23.351489,85.324253,23.381489,85.354253,Windy,Medium,1,Drinks,motorcycle,1,No,Metropolitian,34,evening,10,17,55,18,5
25,4.8,21.173493,72.801953,21.233493,72.861953,Sunny,Medium,1,Snack,scooter,0,No,Urban,12,evening,10,17,20,17,30
35,4.7,13.026279,80.174568,13.156279,80.304568,Windy,Low,2,Snack,electric_scooter,0,No,Metropolitian,15,night,15,23,20,23,35
34,5.0,22.311358,73.164798,22.371358,73.224798,Sandstorms,Jam,0,Buffet,motorcycle,1,No,Metropolitian,34,evening,5,19,10,19,15
34,4.6,18.563934,73.915367,18.593934,73.945367,Stormy,Medium,2,Drinks,scooter,1,No,Metropolitian,29,evening,15,17,20,17,35
38,5.0,12.949934,77.699386,13.079934,77.829386,Sunny,Jam,0,Snack,motorcycle,1,No,Metropolitian,26,night,15,21,10,21,25
30,4.8,22.308096,73.167753,22.398096,73.257753,Sandstorms,Jam,1,Meal,motorcycle,1,No,Metropolitian,29,evening,10,19,55,20,5
39,4.8,22.539129,88.365507,22.609129,88.435507,Sunny,Medium,1,Meal,scooter,1,No,Metropolitian,26,evening,5,17,45,17,50
21,4.8,12.975996,80.221898,13.105996,80.351898,Windy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,34,evening,10,19,45,19,55
20,4.9,22.514688,88.393294,22.534688,88.413294,Windy,Low,1,Buffet,scooter,0,No,Urban,10,morning,10,8,35,8,45
35,4.5,11.022169,76.999594,11.072169,77.049594,Fog,Low,2,Meal,scooter,1,No,Metropolitian,17,night,5,22,45,22,50
30,4.3,12.321214,76.621094,12.411214,76.711094,Cloudy,Jam,1,Meal,motorcycle,3,No,Metropolitian,48,night,10,21,25,21,35
36,4.0,30.899992,75.831338,31.039992,75.971338,Cloudy,Jam,1,Drinks,scooter,1,No,Metropolitian,38,night,10,20,55,21,5
26,4.8,23.371292,85.327872,23.441292,85.397872,Sandstorms,Medium,0,Buffet,motorcycle,1,No,Metropolitian,30,evening,15,18,55,19,10
25,4.9,22.725835,75.887648,22.815835,75.977648,Windy,Jam,2,Snack,scooter,1,No,Metropolitian,28,evening,5,20,30,20,35
27,4.7,13.086438,80.220672,13.126439,80.260672,Sunny,High,2,Drinks,motorcycle,1,No,Metropolitian,19,afternoon,10,13,20,13,30
33,4.2,22.311603,73.165012,22.421603,73.275012,Fog,Jam,1,Meal,motorcycle,1,No,Metropolitian,35,evening,5,19,25,19,30
36,4.7,23.416792,85.316842,23.506792,85.406842,Cloudy,Low,1,Drinks,motorcycle,1,No,Metropolitian,29,night,10,22,10,22,20
36,5.0,11.025083,77.015393,11.085083,77.075393,Fog,Jam,0,Buffet,motorcycle,1,No,Metropolitian,26,evening,15,20,30,20,45
27,4.7,11.022169,76.999594,11.042169,77.019594,Fog,High,1,Snack,scooter,0,No,Metropolitian,31,morning,5,11,20,11,25
25,4.7,11.026117,76.944652,11.056117,76.974652,Windy,Jam,1,Snack,scooter,0,No,Urban,14,night,5,21,35,21,40
33,4.3,25.450377,81.834236,25.500377,81.884236,Windy,Low,0,Meal,motorcycle,1,No,Metropolitian,26,night,10,23,10,23,20
30,4.7,18.539299,73.897902,18.559299,73.917902,Sunny,High,0,Snack,motorcycle,0,No,Metropolitian,20,morning,5,11,30,11,35
21,4.8,17.433809,78.386744,17.493809,78.446744,Fog,Jam,2,Drinks,motorcycle,1,No,Metropolitian,20,night,15,21,35,21,50
36,4.9,21.175975,72.795503,21.285975,72.905503,Windy,Medium,0,Meal,motorcycle,2,No,Urban,48,evening,5,18,50,18,55
25,4.8,13.058616,80.264151,13.148616,80.354151,Windy,Low,2,Drinks,scooter,1,No,Metropolitian,17,night,10,22,20,22,30
35,4.1,19.120083,72.907385,19.230083,73.017385,Sunny,Medium,0,Buffet,motorcycle,0,No,Metropolitian,38,evening,5,17,25,17,30
34,4.8,12.316967,76.603067,12.406967,76.693067,Sandstorms,Jam,1,Snack,motorcycle,1,No,Urban,29,evening,5,19,50,19,55
34,4.2,26.921411,75.793604,26.991411,75.863604,Fog,Medium,2,Buffet,scooter,1,No,Metropolitian,38,evening,15,17,10,17,25
28,4.8,12.972161,77.596014,13.082161,77.706014,Stormy,Medium,1,Snack,scooter,0,No,Metropolitian,21,evening,5,17,10,17,15
29,4.6,23.359033,85.325347,23.449033,85.415347,Stormy,Jam,2,Drinks,motorcycle,0,No,Urban,20,evening,15,20,10,20,25
36,4.1,26.902328,75.794257,26.992328,75.884257,Stormy,Medium,2,Drinks,motorcycle,1,No,Metropolitian,35,evening,10,17,25,17,35
21,4.7,22.761226,75.887522,22.801226,75.927522,Cloudy,Medium,1,Snack,motorcycle,1,No,Metropolitian,16,afternoon,5,16,40,16,45
34,4.8,13.086438,80.220672,13.166438,80.300672,Fog,Jam,0,Snack,motorcycle,1,No,Metropolitian,40,evening,5,19,10,19,15
27,5.0,17.430448,78.418213,17.450448,78.438213,Sunny,Low,1,Snack,scooter,0,No,Urban,21,morning,10,8,40,8,50
30,4.7,11.006686,76.951736,11.036686,76.981736,Fog,Low,0,Drinks,motorcycle,1,No,Metropolitian,23,night,10,23,15,23,25
22,4.8,22.745536,75.893106,22.775536,75.923106,Fog,Low,1,Drinks,motorcycle,0,No,Urban,16,night,5,23,50,23,55
34,4.5,19.178321,72.834715,19.218321,72.874715,Fog,Medium,1,Buffet,scooter,1,No,Urban,17,afternoon,5,15,25,15,30
32,5.0,22.761226,75.887522,22.781226,75.907522,Cloudy,Low,1,Drinks,motorcycle,0,No,Urban,18,morning,5,9,50,9,55
38,4.6,11.001753,76.986241,11.071753,77.056241,Fog,Medium,2,Snack,scooter,0,No,Metropolitian,36,evening,5,18,35,18,40
27,4.9,21.170798,72.790489,21.240798,72.860489,Windy,Medium,2,Buffet,electric_scooter,1,No,Metropolitian,24,evening,10,18,25,18,35
34,4.7,23.232537,77.429845,23.262537,77.459845,Sunny,Jam,0,Drinks,motorcycle,1,No,Urban,29,night,15,20,50,21,5
24,4.1,12.284747,76.625861,12.374747,76.715861,Fog,Jam,2,Buffet,motorcycle,2,No,Metropolitian,37,night,15,21,20,21,35
30,4.0,27.161661,78.011544,27.191661,78.041544,Fog,Jam,1,Drinks,scooter,1,No,Metropolitian,31,night,10,21,10,21,20
26,4.7,21.186438,72.794115,21.236438,72.844115,Sandstorms,Jam,0,Snack,motorcycle,0,No,Metropolitian,37,night,15,21,50,22,5
27,4.6,25.451517,81.832616,25.511517,81.892616,Sunny,Medium,0,Buffet,motorcycle,0,No,Metropolitian,16,evening,5,17,20,17,25
31,4.1,30.885915,75.788259,30.955915,75.858259,Fog,Low,1,Meal,scooter,0,No,Metropolitian,37,night,15,22,10,22,25
37,3.6,21.149669,72.772629,21.219669,72.842629,Stormy,Medium,1,Meal,motorcycle,1,No,Urban,34,evening,10,18,15,18,25
33,4.8,22.745536,75.893106,22.755536,75.903106,Sunny,Low,2,Drinks,scooter,1,No,Urban,10,morning,10,8,10,8,20
35,4.6,17.429585,78.392621,17.559585,78.522621,Sunny,Medium,1,Drinks,motorcycle,0,No,Metropolitian,15,evening,10,18,20,18,30
37,4.7,17.450851,78.379347,17.520851,78.449347,Sunny,Medium,0,Snack,motorcycle,1,No,Metropolitian,36,evening,5,17,10,17,15
39,4.7,26.911378,75.789034,27.021378,75.899034,Fog,Jam,0,Buffet,motorcycle,3,Yes,Semi-Urban,54,night,10,21,45,21,55
31,4.8,30.893081,75.821495,31.023081,75.951495,Stormy,Low,0,Buffet,motorcycle,0,No,Urban,20,night,10,22,25,22,35
23,4.7,17.451976,78.385883,17.461976,78.395883,Windy,Low,2,Buffet,scooter,1,No,Metropolitian,17,morning,10,9,55,10,5
26,4.9,11.001852,76.976268,11.011852,76.986268,Fog,Low,1,Buffet,scooter,1,No,Metropolitian,14,morning,15,9,10,9,25
20,4.9,26.911927,75.797282,27.001927,75.887282,Sunny,Jam,0,Snack,motorcycle,0,No,Metropolitian,19,evening,10,20,35,20,45
36,4.1,12.979166,77.640709,13.029166,77.690709,Windy,Jam,0,Snack,motorcycle,1,No,Metropolitian,39,evening,10,20,35,20,45
22,4.0,15.544419,73.755736,15.604419,73.815736,Fog,Jam,2,Meal,electric_scooter,1,No,Metropolitian,32,evening,10,19,30,19,40
33,4.9,27.201725,78.007553,27.231725,78.037553,Sunny,Low,1,Buffet,motorcycle,0,No,Metropolitian,17,night,10,23,15,23,25
30,4.4,11.001753,76.986241,11.131753,77.116241,Fog,Medium,2,Drinks,motorcycle,1,No,Metropolitian,35,evening,10,17,55,18,5
29,4.6,21.160437,72.774209,21.240437,72.854209,Sandstorms,Medium,2,Snack,motorcycle,0,No,Metropolitian,20,evening,5,17,30,17,35
21,4.6,11.025083,77.015393,11.055083,77.045393,Stormy,Jam,0,Meal,motorcycle,1,No,Metropolitian,32,evening,10,20,35,20,45
37,4.5,22.728163,75.884212,22.748163,75.904212,Cloudy,High,0,Snack,motorcycle,1,No,Metropolitian,28,morning,15,11,30,11,45
23,5.0,23.374878,85.335739,23.394878,85.355739,Sunny,Low,2,Buffet,motorcycle,0,No,Metropolitian,19,morning,15,9,40,9,55
33,4.6,18.927584,72.832585,18.997584,72.902585,Sunny,Jam,2,Buffet,scooter,0,No,Metropolitian,29,evening,5,19,50,19,55
