,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Time_Orderd_hour,Time_Orderd_minute,Time_Order_picked_hour,Time_Order_picked_minute,onground_dist,Time_of_day
13465,37.0,4.7,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,26,14,20,22,10,,Afternoon
13466,38.0,3.2,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,32,23,30,22,10,,Evening
13467,37.0,4.6,Stormy,Jam,0,Meal,motorcycle,3.0,No,Semi-Urban,53,21,20,22,10,,Evening
13468,30.0,4.6,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,28,20,50,22,10,,Evening
13469,36.0,5.0,Sunny,Low,2,Drinks,motorcycle,0.0,No,Urban,14,23,50,22,10,,Evening
13470,30.0,4.5,Sunny,Jam,2,Meal,motorcycle,1.0,No,Urban,18,21,30,22,10,,Evening
13471,39.0,4.2,Sandstorms,Jam,0,Buffet,motorcycle,3.0,No,Urban,50,19,55,22,10,,Evening
13472,36.0,5.0,Sandstorms,Low,2,Meal,scooter,1.0,No,Urban,22,22,15,22,10,,Evening
13473,35.0,4.5,Sunny,Medium,2,Snack,electric_scooter,1.0,No,Urban,26,17,35,22,10,,Afternoon
13474,35.0,4.6,Sunny,Low,2,Meal,scooter,1.0,No,Urban,21,23,35,22,10,,Evening
13475,32.0,4.4,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,33,23,15,22,10,,Evening
13476,26.0,5.0,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,27,17,25,22,10,,Afternoon
13477,23.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Urban,20,20,55,22,10,,Evening
13478,33.0,5.0,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,26,21,35,22,10,,Evening
13479,32.0,4.5,Sandstorms,High,1,Snack,scooter,1.0,No,Metropolitian,27,14,25,22,10,,Afternoon
13480,29.0,4.7,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,38,19,40,22,10,,Evening
13481,34.0,5.0,Windy,High,0,Meal,motorcycle,1.0,No,Metropolitian,33,12,40,22,10,,Morning
13482,31.0,4.0,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,33,13,50,22,10,,Afternoon
13483,29.0,4.0,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,15,23,35,22,10,,Evening
13484,25.0,4.7,Sandstorms,Low,1,Drinks,scooter,0.0,No,Urban,10,22,55,22,10,,Evening
13485,35.0,4.8,Windy,Medium,1,Meal,motorcycle,1.0,No,Urban,29,17,20,22,10,,Afternoon
13486,30.0,4.9,Windy,High,1,Buffet,scooter,1.0,No,Metropolitian,30,12,15,22,10,,Morning
13487,25.0,4.6,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,22,22,10,22,10,,Evening
13488,38.0,4.8,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,18,9,10,22,10,,Morning
13489,37.0,5.0,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,8,25,22,10,,Morning
13490,20.0,4.5,Sandstorms,Low,2,Snack,scooter,0.0,No,Metropolitian,15,9,30,22,10,,Morning
13491,36.0,4.5,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,21,10,15,22,10,,Morning
13492,32.0,4.5,Stormy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,27,18,40,22,10,,Afternoon
13493,20.0,4.8,Cloudy,High,1,Snack,scooter,1.0,No,Metropolitian,22,11,40,22,10,,Morning
13494,26.0,4.7,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,10,8,25,22,10,,Morning
13495,30.0,3.7,Fog,Low,1,Snack,scooter,0.0,No,Metropolitian,35,23,15,22,10,,Evening
13496,27.0,4.6,Sandstorms,Low,1,Buffet,scooter,1.0,No,Urban,12,22,25,22,10,,Evening
13497,26.0,4.9,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,38,20,20,22,10,,Evening
13498,31.0,5.0,Fog,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,43,18,40,22,10,,Afternoon
13499,34.0,4.8,Stormy,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,50,20,45,22,10,,Evening
13500,33.0,4.8,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,27,20,25,22,10,,Evening
13501,23.0,4.2,Cloudy,Jam,1,Buffet,scooter,2.0,No,Metropolitian,31,20,10,22,10,,Evening
13502,39.0,4.6,Stormy,High,0,Buffet,motorcycle,2.0,No,Metropolitian,45,14,25,22,10,,Afternoon
13503,31.0,4.6,Cloudy,Low,0,Snack,motorcycle,1.0,Yes,Metropolitian,40,22,55,22,10,,Evening
13504,33.0,5.0,Cloudy,Jam,2,Buffet,motorcycle,2.0,Yes,Metropolitian,45,21,25,22,10,,Evening
13505,29.0,4.9,Stormy,Low,1,Buffet,scooter,0.0,No,Metropolitian,10,23,40,22,10,,Evening
13506,24.0,4.8,Sandstorms,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,23,16,20,22,10,,Afternoon
13507,37.0,4.7,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,28,22,50,22,10,,Evening
13508,26.0,4.7,Stormy,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,26,18,40,22,10,,Afternoon
13509,30.0,4.9,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,29,22,40,22,10,,Evening
13510,35.0,4.8,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,16,22,20,22,10,,Evening
13511,22.0,4.6,Fog,Low,1,Snack,scooter,1.0,No,Urban,13,10,35,22,10,,Morning
13512,39.0,4.9,Fog,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,42,20,50,22,10,,Evening
13513,28.0,4.6,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,19,10,25,22,10,,Morning
13514,32.0,4.7,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,30,21,50,22,10,,Evening
13515,26.0,4.7,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,20,21,55,22,10,,Evening
13516,32.0,4.8,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,24,22,30,22,10,,Evening
13517,24.0,4.4,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,34,20,20,22,10,,Evening
13518,25.0,4.6,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,28,17,20,22,10,,Afternoon
13519,32.0,4.7,Sandstorms,Low,2,Meal,scooter,0.0,No,Metropolitian,24,10,30,22,10,,Morning
13520,32.0,4.4,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,33,22,35,22,10,,Evening
13521,29.0,4.6,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,21,17,35,22,10,,Afternoon
13522,27.0,4.4,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,24,8,20,22,10,,Morning
13523,22.0,4.3,Fog,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,31,20,40,22,10,,Evening
13524,34.0,4.3,Fog,Jam,2,Meal,scooter,1.0,Yes,Metropolitian,48,20,30,22,10,,Evening
13525,29.0,4.6,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,20,17,40,22,10,,Afternoon
13526,20.0,4.7,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,27,21,10,22,10,,Evening
13527,27.0,4.1,Fog,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,36,17,50,22,10,,Afternoon
13528,20.0,4.9,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,33,20,15,22,10,,Evening
13529,32.0,4.3,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,44,23,10,22,10,,Evening
13530,29.0,4.7,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,28,17,20,22,10,,Afternoon
13531,32.0,4.9,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Urban,25,23,30,22,10,,Evening
13532,26.0,4.8,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,17,22,20,22,10,,Evening
13533,34.0,4.6,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,23,10,20,22,10,,Morning
13534,21.0,4.8,Stormy,High,2,Buffet,scooter,1.0,No,Urban,16,11,50,22,10,,Morning
13535,29.0,4.7,Cloudy,Low,1,Meal,scooter,0.0,No,Metropolitian,18,22,40,22,10,,Evening
13536,26.0,4.5,Stormy,High,2,Snack,motorcycle,1.0,No,Metropolitian,12,11,20,22,10,,Morning
13537,24.0,5.0,Sunny,Medium,2,Snack,scooter,0.0,No,Urban,15,17,10,22,10,,Afternoon
13538,33.0,5.0,Windy,Medium,0,Buffet,motorcycle,0.0,No,Urban,33,16,15,22,10,,Afternoon
13539,39.0,4.7,Fog,Low,1,Buffet,scooter,0.0,No,Urban,27,22,10,22,10,,Evening
13540,37.0,4.6,Fog,Low,2,Meal,motorcycle,1.0,No,Metropolitian,19,23,35,22,10,,Evening
13541,29.0,4.6,Cloudy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,14,10,10,22,10,,Morning
13542,34.0,3.5,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,33,17,35,22,10,,Afternoon
13543,22.0,4.6,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,30,19,30,22,10,,Evening
13544,31.0,4.7,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,24,23,25,22,10,,Evening
13545,20.0,4.9,Sandstorms,Jam,1,Meal,scooter,1.0,No,Urban,20,19,55,22,10,,Evening
13546,30.0,4.7,Cloudy,High,1,Drinks,scooter,2.0,No,Metropolitian,38,11,30,22,10,,Morning
13547,34.0,4.1,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Urban,35,23,20,22,10,,Evening
13548,36.0,4.7,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,41,18,15,22,10,,Afternoon
13549,37.0,3.9,Cloudy,Low,2,Meal,motorcycle,1.0,No,Urban,35,22,40,22,10,,Evening
13550,22.0,4.5,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,20,17,15,22,10,,Afternoon
13551,30.0,4.9,Windy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,30,20,35,22,10,,Evening
13552,35.0,4.3,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,39,17,55,22,10,,Afternoon
13553,32.0,4.7,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,32,21,35,22,10,,Evening
13554,25.0,4.4,Sunny,High,0,Meal,motorcycle,2.0,No,Metropolitian,46,12,20,22,10,,Morning
13555,26.0,5.0,Stormy,Medium,2,Drinks,scooter,1.0,No,Urban,26,17,45,22,10,,Afternoon
13556,28.0,4.5,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,26,17,10,22,10,,Afternoon
13557,34.0,4.9,Fog,Medium,1,Buffet,motorcycle,1.0,No,Urban,17,16,10,22,10,,Afternoon
13558,33.0,4.6,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,27,16,35,22,10,,Afternoon
13559,30.0,4.8,Fog,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,15,22,55,22,10,,Evening
13560,33.0,4.7,Fog,Medium,1,Meal,scooter,0.0,No,Metropolitian,42,18,25,22,10,,Afternoon
13561,23.0,4.2,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,42,20,35,22,10,,Evening
13562,38.0,4.8,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,23,23,20,22,10,,Evening
13563,32.0,4.6,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,25,20,25,22,10,,Evening
13564,30.0,5.0,Fog,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,17,18,25,22,10,,Afternoon
13565,33.0,5.0,Sunny,Low,2,Snack,motorcycle,1.0,No,Metropolitian,20,22,45,22,10,,Evening
13566,23.0,4.1,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,21,10,30,22,10,,Morning
13567,20.0,4.6,Sandstorms,Medium,1,Drinks,scooter,0.0,No,Urban,24,17,40,22,10,,Afternoon
13568,26.0,4.9,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,15,21,35,22,10,,Evening
13569,34.0,4.9,Windy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,32,13,35,22,10,,Afternoon
13570,23.0,4.7,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,20,18,30,22,10,,Afternoon
13571,36.0,4.3,Stormy,High,2,Meal,scooter,1.0,No,Metropolitian,34,12,20,22,10,,Morning
13572,20.0,4.0,Stormy,Medium,0,Snack,motorcycle,1.0,No,Urban,31,18,35,22,10,,Afternoon
13573,38.0,4.9,Sandstorms,High,2,Drinks,motorcycle,1.0,No,Metropolitian,28,11,35,22,10,,Morning
13574,38.0,4.8,Windy,Jam,2,Snack,motorcycle,0.0,No,Urban,27,20,25,22,10,,Evening
13575,31.0,4.8,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,10,10,22,10,,Morning
13576,39.0,5.0,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,28,17,15,22,10,,Afternoon
13577,22.0,4.6,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,25,11,30,22,10,,Morning
13578,30.0,4.2,Sandstorms,Medium,0,Meal,motorcycle,0.0,Yes,Metropolitian,43,18,40,22,10,,Afternoon
13579,22.0,4.6,Fog,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,43,19,25,22,10,,Evening
13580,32.0,4.5,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,28,21,10,22,10,,Evening
13581,31.0,4.9,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Urban,30,21,35,22,10,,Evening
13582,20.0,4.9,Sunny,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,18,9,20,22,10,,Morning
13583,39.0,4.5,Sunny,Jam,1,Buffet,scooter,1.0,No,Urban,24,21,30,22,10,,Evening
13584,35.0,4.5,Cloudy,High,1,Meal,motorcycle,0.0,No,Metropolitian,28,13,50,22,10,,Afternoon
13585,34.0,4.7,Sandstorms,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,49,21,45,22,10,,Evening
13586,29.0,4.4,Fog,Medium,1,Drinks,scooter,0.0,No,Metropolitian,38,17,30,22,10,,Afternoon
13587,33.0,4.6,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,27,20,45,22,10,,Evening
13588,26.0,4.5,Sunny,Low,0,Buffet,motorcycle,0.0,No,Urban,14,9,15,22,10,,Morning
13589,20.0,4.7,Sunny,High,2,Snack,electric_scooter,1.0,No,Metropolitian,19,11,15,22,10,,Morning
13590,38.0,5.0,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,21,8,20,22,10,,Morning
13591,28.0,4.7,Stormy,High,2,Buffet,electric_scooter,0.0,No,Metropolitian,11,11,35,22,10,,Morning
13592,35.0,4.6,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,22,35,22,10,,Evening
13593,34.0,4.1,Windy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,33,13,45,22,10,,Afternoon
13594,31.0,4.6,Fog,Medium,0,Buffet,motorcycle,1.0,No,Urban,36,18,20,22,10,,Afternoon
13595,23.0,4.7,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,15,9,20,22,10,,Morning
13596,23.0,4.6,Windy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,22,17,40,22,10,,Afternoon
13597,38.0,4.6,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,30,17,40,22,10,,Afternoon
13598,26.0,4.8,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,16,22,20,22,10,,Evening
13599,35.0,4.1,Fog,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,33,21,40,22,10,,Evening
13600,30.0,4.3,Cloudy,High,2,Snack,motorcycle,1.0,No,Metropolitian,38,14,30,22,10,,Afternoon
13601,32.0,4.0,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,32,15,50,22,10,,Afternoon
13602,30.0,5.0,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,30,18,50,22,10,,Afternoon
13603,26.0,4.8,Cloudy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,41,21,30,22,10,,Evening
13604,27.0,4.6,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,39,19,50,22,10,,Evening
13605,37.0,4.9,Windy,Jam,1,Drinks,motorcycle,1.0,No,Urban,25,21,35,22,10,,Evening
13606,28.0,4.6,Sunny,Jam,2,Meal,scooter,1.0,No,Metropolitian,23,20,25,22,10,,Evening
13607,29.0,4.6,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,19,21,35,22,10,,Evening
13608,38.0,4.6,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,38,17,30,22,10,,Afternoon
13609,20.0,4.5,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,38,19,45,22,10,,Evening
13610,35.0,4.0,Cloudy,High,2,Meal,electric_scooter,2.0,No,Metropolitian,36,11,50,22,10,,Morning
13611,29.0,4.7,Cloudy,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,41,20,20,22,10,,Evening
13612,22.0,4.5,Cloudy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,28,23,25,22,10,,Evening
13613,27.0,4.6,Fog,Jam,1,Drinks,scooter,0.0,No,Metropolitian,35,19,55,22,10,,Evening
13614,28.0,4.7,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,27,18,30,22,10,,Afternoon
13615,37.0,4.8,Sunny,High,2,Meal,motorcycle,1.0,No,Metropolitian,21,11,20,22,10,,Morning
13616,30.0,4.7,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,41,19,55,22,10,,Evening
13617,36.0,4.0,Windy,High,0,Buffet,motorcycle,2.0,No,Urban,39,14,15,22,10,,Afternoon
13618,35.0,4.5,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,42,17,25,22,10,,Afternoon
13619,37.0,5.0,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,19,35,22,10,,Evening
13620,32.0,4.8,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,32,21,45,22,10,,Evening
13621,26.0,4.8,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,38,20,15,22,10,,Evening
13622,37.0,5.0,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,28,20,20,22,10,,Evening
13623,32.0,4.5,Sandstorms,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,21,9,15,22,10,,Morning
13624,31.0,4.6,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,43,23,50,22,10,,Evening
13625,24.0,4.5,Fog,Low,1,Buffet,scooter,1.0,No,Metropolitian,15,10,40,22,10,,Morning
13626,31.0,4.7,Cloudy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,40,20,55,22,10,,Evening
13627,32.0,4.8,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,44,21,55,22,10,,Evening
13628,28.0,4.7,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,38,19,55,22,10,,Evening
13629,32.0,4.7,Windy,Medium,2,Meal,scooter,0.0,No,Metropolitian,26,17,10,22,10,,Afternoon
13630,29.0,4.9,Sandstorms,Low,2,Drinks,motorcycle,0.0,No,Urban,16,9,45,22,10,,Morning
13631,24.0,4.8,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Urban,27,19,15,22,10,,Evening
13632,38.0,5.0,Fog,Jam,2,Drinks,motorcycle,1.0,No,Urban,45,20,45,22,10,,Evening
13633,21.0,4.5,Stormy,Jam,1,Drinks,scooter,0.0,No,Urban,17,19,35,22,10,,Evening
13634,23.0,4.5,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,20,19,10,22,10,,Evening
13635,39.0,4.6,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,25,15,30,22,10,,Afternoon
13636,35.0,5.0,Cloudy,Low,2,Buffet,scooter,0.0,No,Urban,17,22,30,22,10,,Evening
13637,24.0,4.8,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,19,17,15,22,10,,Afternoon
13638,20.0,4.9,Fog,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,24,22,50,22,10,,Evening
13639,22.0,4.9,Fog,Medium,2,Drinks,scooter,0.0,No,Urban,11,16,40,22,10,,Afternoon
13640,37.0,4.0,Windy,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,47,19,15,22,10,,Evening
13641,26.0,4.6,Cloudy,Low,2,Snack,scooter,0.0,No,Urban,22,23,10,22,10,,Evening
13642,37.0,4.9,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,23,8,30,22,10,,Morning
13643,37.0,4.8,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,25,23,40,22,10,,Evening
13644,30.0,4.0,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,31,21,10,22,10,,Evening
13645,26.0,4.6,Stormy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,26,15,30,22,10,,Afternoon
13646,31.0,4.5,Windy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,28,16,40,22,10,,Afternoon
13647,35.0,4.9,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,38,21,35,22,10,,Evening
13648,36.0,4.3,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,33,21,35,22,10,,Evening
13649,24.0,4.9,Windy,Low,2,Buffet,scooter,0.0,No,Metropolitian,19,22,40,22,10,,Evening
13650,29.0,4.6,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,23,15,25,22,10,,Afternoon
13651,38.0,4.9,Fog,Jam,1,Drinks,scooter,3.0,No,Metropolitian,49,20,35,22,10,,Evening
13652,20.0,4.7,Fog,High,1,Snack,motorcycle,0.0,No,Urban,21,11,40,22,10,,Morning
13653,34.0,4.8,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,44,20,25,22,10,,Evening
13654,24.0,5.0,Fog,Low,1,Drinks,scooter,1.0,No,Urban,20,22,15,22,10,,Evening
13655,39.0,4.8,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25,19,20,22,10,,Evening
13656,28.0,4.3,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,40,21,20,22,10,,Evening
13657,36.0,3.6,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,43,21,30,22,10,,Evening
13658,39.0,4.8,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,34,19,50,22,10,,Evening
13659,27.0,4.6,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,27,20,20,22,10,,Evening
13660,36.0,4.6,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,25,21,50,22,10,,Evening
13661,39.0,4.1,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,26,9,35,22,10,,Morning
13662,29.0,4.7,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,16,10,20,22,10,,Morning
13663,36.0,5.0,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,22,15,10,22,10,,Afternoon
13664,37.0,4.5,Fog,Low,2,Meal,scooter,0.0,No,Metropolitian,17,8,20,22,10,,Morning
13665,29.0,4.2,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,26,9,25,22,10,,Morning
13666,23.0,4.3,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,31,11,25,22,10,,Morning
13667,33.0,4.7,Cloudy,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,43,17,15,22,10,,Afternoon
13668,27.0,4.5,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,23,22,35,22,10,,Evening
13669,30.0,5.0,Sunny,Medium,1,Drinks,scooter,0.0,No,Metropolitian,16,16,20,22,10,,Afternoon
13670,34.0,4.0,Cloudy,High,0,Buffet,motorcycle,1.0,No,Urban,34,11,50,22,10,,Morning
13671,38.0,4.1,Stormy,High,1,Buffet,scooter,1.0,No,Urban,33,13,35,22,10,,Afternoon
13672,28.0,4.8,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,22,20,55,22,10,,Evening
13673,26.0,4.6,Fog,Jam,0,Buffet,motorcycle,2.0,No,Urban,46,21,50,22,10,,Evening
13674,25.0,5.0,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,27,23,20,22,10,,Evening
13675,24.0,4.7,Windy,Jam,2,Meal,electric_scooter,1.0,No,Urban,11,20,20,22,10,,Evening
13676,25.0,5.0,Stormy,Low,1,Buffet,scooter,0.0,No,Urban,10,23,15,22,10,,Evening
13677,23.0,4.8,Fog,Medium,1,Snack,scooter,0.0,No,Metropolitian,15,18,15,22,10,,Afternoon
13678,37.0,4.9,Cloudy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,15,15,40,22,10,,Afternoon
13679,22.0,4.8,Windy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,26,17,40,22,10,,Afternoon
13680,29.0,4.8,Sunny,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,20,8,45,22,10,,Morning
13681,27.0,4.8,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,27,19,55,22,10,,Evening
13682,38.0,4.0,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,33,22,10,22,10,,Evening
13683,39.0,4.6,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,29,22,30,22,10,,Evening
13684,22.0,4.6,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,26,21,55,22,10,,Evening
13685,30.0,4.7,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,29,13,25,22,10,,Afternoon
13686,34.0,4.9,Sunny,Low,1,Meal,motorcycle,0.0,No,Urban,10,22,40,22,10,,Evening
13687,33.0,3.5,Stormy,Medium,1,Drinks,motorcycle,2.0,No,Metropolitian,38,18,25,22,10,,Afternoon
13688,29.0,4.6,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,22,21,25,22,10,,Evening
13689,34.0,4.8,Sunny,Low,2,Snack,motorcycle,1.0,No,Metropolitian,28,23,10,22,10,,Evening
13690,26.0,4.8,Cloudy,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,36,20,15,22,10,,Evening
13691,38.0,4.7,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,19,23,20,22,10,,Evening
13692,31.0,4.8,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,26,20,15,22,10,,Evening
13693,23.0,4.7,Windy,Low,2,Snack,scooter,0.0,No,Urban,11,23,40,22,10,,Evening
13694,33.0,4.9,Windy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,49,20,55,22,10,,Evening
13695,31.0,4.3,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,41,19,30,22,10,,Evening
13696,34.0,4.8,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,42,21,45,22,10,,Evening
