,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Daytime,Time_Difference_Minutes,Order_Hour,Order_Minute,Picked_Hour,Picked_Minute,onground_dist(KM)
1059,26,4.7,23.357804,85.325146,23.467804,85.435146,Sunny,Jam,0,Meal,motorcycle,1,No,Metropolitian,30,evening,15,20,25,20,40,28.9
1060,21,4.8,11.006686,76.951736,11.136686,77.081736,Cloudy,Jam,2,Snack,motorcycle,1,No,Metropolitian,43,night,15,21,40,21,55,30.2
1061,24,4.6,21.157729,72.768726,21.197729,72.808726,Fog,High,2,Meal,scooter,1,No,Metropolitian,34,afternoon,10,12,10,12,20,8.5
1062,33,4.1,13.049645,80.242268,13.079645,80.272268,Sandstorms,Medium,0,Drinks,motorcycle,1,No,Metropolitian,35,evening,15,17,35,17,50,7.6
1063,25,4.9,11.021278,76.995017,11.061278,77.035017,Sandstorms,High,2,Buffet,motorcycle,0,No,Metropolitian,19,afternoon,5,14,20,14,25,8.8
1064,36,5.0,21.157729,72.768726,21.267729,72.878726,Fog,Jam,2,Drinks,motorcycle,1,No,Metropolitian,44,night,5,21,30,21,35,22.3
1065,21,4.6,19.888716,75.321461,19.928716,75.361461,Sunny,Medium,0,Buffet,motorcycle,0,No,Urban,19,afternoon,10,15,30,15,40,7.1
1066,25,4.7,19.065838,72.832658,19.095838,72.862658,Windy,Low,2,Snack,scooter,0,No,Metropolitian,14,night,15,22,10,22,25,9.2
1067,36,4.9,23.359194,85.325447,23.369194,85.335447,Cloudy,High,2,Drinks,scooter,1,No,Urban,36,morning,10,11,15,11,25,2.3
1068,30,4.8,11.021278,76.995017,11.151278,77.125017,Cloudy,Medium,0,Meal,motorcycle,1,Yes,Urban,43,evening,15,18,15,18,30,29.5
1069,30,4.7,18.539299,73.897902,18.559299,73.917902,Sunny,High,0,Snack,motorcycle,0,No,Metropolitian,20,morning,5,11,30,11,35,5.7
1070,33,3.9,22.695207,75.866059,22.785207,75.956059,Cloudy,Low,1,Snack,motorcycle,1,No,Urban,32,night,15,23,15,23,30,21.9
1071,31,4.7,12.323225,76.630028,12.453225,76.760028,Cloudy,Medium,2,Meal,scooter,2,No,Metropolitian,37,evening,10,18,40,18,50,37.4
1072,23,4.9,18.546258,73.904337,18.576258,73.934337,Sandstorms,Jam,0,Snack,motorcycle,1,No,Metropolitian,15,evening,10,19,20,19,30,9.4
1073,30,5.0,12.323978,76.627961,12.383978,76.687961,Sandstorms,Jam,1,Buffet,scooter,1,No,Metropolitian,30,evening,10,20,40,20,50,16.1
1074,36,4.6,19.207222,72.972281,19.247222,73.012281,Windy,High,1,Drinks,scooter,1,No,Metropolitian,25,afternoon,5,12,30,12,35,7.5
1075,38,4.9,17.458998,78.500366,17.468998,78.510366,Sunny,Low,2,Meal,scooter,1,No,Metropolitian,15,morning,15,9,20,9,35,2.1
1076,39,4.6,11.024839,77.007003,11.094839,77.077003,Fog,Jam,0,Meal,motorcycle,1,No,Metropolitian,43,night,15,20,55,21,10,15.0
1077,21,4.6,11.021278,76.995017,11.091278,77.065017,Stormy,Jam,1,Drinks,scooter,1,No,Metropolitian,24,evening,10,20,15,20,25,15.1
1078,32,4.8,11.025083,77.015393,11.035083,77.025393,Sunny,Low,1,Drinks,scooter,0,No,Metropolitian,19,morning,5,9,45,9,50,3.0
1079,26,4.7,22.761226,75.887522,22.791226,75.917522,Windy,Medium,2,Snack,motorcycle,1,No,Urban,21,evening,10,17,30,17,40,7.3
1080,31,4.8,27.201725,78.007553,27.331725,78.137553,Sunny,Jam,0,Buffet,motorcycle,1,No,Metropolitian,34,evening,5,20,40,20,45,28.9
1081,33,4.8,18.554382,73.798206,18.624382,73.868206,Stormy,Low,1,Buffet,motorcycle,0,No,Urban,15,night,15,23,10,23,25,17.5
1082,30,4.8,12.913041,77.683237,12.983041,77.753237,Sunny,Jam,0,Drinks,motorcycle,1,No,Metropolitian,33,evening,10,20,15,20,25,19.8
1083,29,4.6,17.428294,78.404423,17.438294,78.414423,Cloudy,Low,0,Drinks,motorcycle,0,No,Metropolitian,15,morning,5,10,30,10,35,3.4
1084,32,4.9,18.543626,73.905101,18.553626,73.915101,Fog,Low,0,Buffet,motorcycle,1,No,Metropolitian,24,morning,15,10,40,10,55,4.4
1085,28,4.7,11.003669,76.976494,11.133669,77.106494,Sandstorms,Medium,2,Buffet,scooter,1,No,Metropolitian,23,evening,5,18,45,18,50,27.6
1086,20,4.5,10.994136,76.963303,11.074136,77.043303,Cloudy,Low,1,Meal,motorcycle,1,No,Metropolitian,20,night,5,23,25,23,30,18.0
1087,27,4.5,12.316967,76.603067,12.376967,76.663067,Stormy,Jam,2,Drinks,electric_scooter,1,No,Metropolitian,29,night,5,21,35,21,40,14.9
1088,30,5.0,19.120083,72.907385,19.200083,72.987385,Sandstorms,Low,0,Meal,motorcycle,1,No,Metropolitian,29,night,5,23,25,23,30,19.1
1089,27,5.0,22.725748,75.898497,22.745748,75.918497,Sandstorms,Low,1,Meal,scooter,1,No,Metropolitian,16,morning,5,8,35,8,40,8.1
1090,33,4.6,11.026117,76.944652,11.156117,77.074652,Cloudy,Jam,0,Drinks,motorcycle,2,No,Metropolitian,52,night,15,20,55,21,10,27.2
1091,32,4.4,12.975996,80.221898,13.005996,80.251898,Sandstorms,Jam,1,Meal,scooter,0,No,Metropolitian,33,evening,15,19,15,19,30,8.8
1092,38,4.7,12.326356,76.619103,12.376356,76.669103,Windy,Jam,1,Meal,motorcycle,1,No,Metropolitian,33,night,5,21,20,21,25,13.4
1093,34,4.8,18.994237,72.825553,19.044237,72.875553,Sunny,Jam,0,Drinks,motorcycle,1,No,Metropolitian,29,night,5,21,15,21,20,10.8
1094,28,4.9,11.022477,76.995667,11.132477,77.105667,Sunny,Jam,1,Meal,motorcycle,1,No,Metropolitian,13,evening,10,19,30,19,40,24.2
1095,31,4.8,18.994237,72.825553,19.034237,72.865553,Sunny,High,0,Meal,motorcycle,1,No,Metropolitian,29,afternoon,10,12,35,12,45,9.4
1096,34,4.8,19.120083,72.907385,19.130083,72.917385,Sandstorms,Low,2,Drinks,motorcycle,1,No,Metropolitian,21,morning,10,10,40,10,50,3.7
1097,31,4.6,13.026286,80.275235,13.066286,80.315235,Windy,Medium,2,Snack,motorcycle,1,No,Urban,26,afternoon,5,16,45,16,50,19.2
1098,33,4.5,17.410371,78.437225,17.450371,78.477225,Sandstorms,Medium,1,Snack,scooter,1,No,Metropolitian,26,afternoon,10,15,15,15,25,10.0
1099,23,4.9,11.022169,76.999594,11.062169,77.039594,Fog,High,1,Drinks,scooter,1,No,Metropolitian,25,afternoon,10,13,15,13,25,8.4
1100,30,4.3,23.232537,77.429845,23.362537,77.559845,Fog,Jam,2,Meal,motorcycle,1,No,Urban,43,night,15,21,55,22,10,32.2
1101,32,3.9,11.003681,76.975525,11.133681,77.105525,Windy,Jam,2,Drinks,motorcycle,1,No,Metropolitian,40,night,10,21,20,21,30,30.9
1102,27,4.7,26.910262,75.783013,27.020262,75.893013,Sandstorms,Jam,0,Drinks,motorcycle,1,No,Metropolitian,27,evening,10,19,15,19,25,21.3
1103,21,4.1,23.371292,85.327872,23.461292,85.417872,Fog,Medium,2,Drinks,scooter,2,No,Metropolitian,32,evening,15,18,20,18,35,21.4
1104,31,5.0,22.727021,75.884167,22.757021,75.914167,Cloudy,Jam,1,Snack,motorcycle,1,No,Metropolitian,25,evening,15,19,10,19,25,6.2
1105,32,4.0,21.157729,72.768726,21.207729,72.818726,Sandstorms,Medium,0,Snack,motorcycle,1,No,Metropolitian,32,evening,15,18,55,19,10,11.4
1106,20,4.6,26.902328,75.794257,26.992328,75.884257,Stormy,Jam,0,Snack,motorcycle,1,No,Metropolitian,39,evening,15,19,35,19,50,18.6
1107,38,4.7,23.374989,85.335486,23.414989,85.375486,Sandstorms,High,2,Buffet,motorcycle,1,No,Metropolitian,29,afternoon,10,13,30,13,40,9.3
1108,25,4.2,12.311072,76.654878,12.331072,76.674878,Sandstorms,Low,0,Snack,motorcycle,0,No,Metropolitian,25,morning,5,9,35,9,40,4.9
1109,35,4.5,10.003064,76.307589,10.083064,76.387589,Stormy,Medium,1,Buffet,scooter,0,No,Metropolitian,28,evening,15,17,55,18,10,18.3
1110,20,4.3,19.065838,72.832658,19.155838,72.922658,Fog,Jam,2,Buffet,scooter,1,No,Metropolitian,34,night,5,21,20,21,25,27.7
1111,27,4.7,26.902328,75.794257,27.012328,75.904257,Windy,Low,1,Drinks,scooter,1,No,Urban,17,night,15,22,35,22,50,22.9
1112,26,4.9,19.131141,72.813074,19.201141,72.883074,Stormy,Jam,1,Snack,scooter,1,No,Urban,28,night,5,21,20,21,25,15.9
1113,25,4.9,22.310329,73.169083,22.340329,73.199083,Sandstorms,Jam,1,Meal,scooter,1,No,Metropolitian,18,evening,10,19,25,19,35,7.2
1114,31,4.7,26.905287,75.794592,27.035287,75.924592,Sunny,Jam,1,Meal,motorcycle,1,No,Metropolitian,29,evening,5,20,50,20,55,29.1
1115,39,5.0,26.902328,75.794257,26.952328,75.844257,Sunny,Medium,2,Meal,motorcycle,1,No,Metropolitian,15,evening,10,18,55,19,5,13.5
1116,37,3.9,19.178321,72.834715,19.288321,72.944715,Sandstorms,Jam,2,Drinks,motorcycle,1,No,Urban,41,night,5,21,25,21,30,24.7
1117,25,4.8,26.891191,75.802083,26.971191,75.882083,Windy,Low,0,Snack,motorcycle,0,No,Metropolitian,17,night,15,22,55,23,10,15.7
1118,35,4.3,12.981615,80.231598,12.991615,80.241598,Sandstorms,High,1,Buffet,scooter,1,No,Metropolitian,33,morning,5,11,30,11,35,3.0
1119,30,4.8,15.303897,73.914336,15.413897,74.024336,Sunny,Jam,2,Buffet,scooter,1,No,Urban,26,evening,10,19,55,20,5,29.4
1120,20,4.7,19.875522,75.367127,19.895522,75.387127,Sunny,High,1,Meal,scooter,0,No,Metropolitian,19,morning,5,11,35,11,40,5.2
1121,29,4.9,18.543626,73.905101,18.653626,74.015101,Stormy,Low,0,Meal,motorcycle,1,No,Metropolitian,15,night,10,22,20,22,30,22.9
1122,32,3.7,12.933284,77.615428,13.023284,77.705428,Sunny,Jam,1,Buffet,scooter,0,No,Metropolitian,31,evening,10,20,25,20,35,18.1
1123,20,4.5,19.178321,72.834715,19.258321,72.914715,Sunny,Medium,2,Drinks,motorcycle,0,No,Urban,11,evening,5,17,10,17,15,20.5
1124,33,3.8,19.131141,72.813074,19.241141,72.923074,Cloudy,Low,1,Buffet,scooter,1,No,Metropolitian,36,night,10,23,35,23,45,47.5
1125,37,4.5,18.530963,73.828972,18.540963,73.838972,Cloudy,Low,0,Buffet,motorcycle,1,No,Metropolitian,29,morning,10,9,55,10,5,2.3
1126,36,4.0,23.374989,85.335486,23.414989,85.375486,Sandstorms,Medium,1,Meal,motorcycle,1,No,Metropolitian,33,afternoon,10,15,35,15,45,9.3
1127,22,4.6,12.933284,77.615428,13.003284,77.685428,Stormy,Jam,1,Drinks,motorcycle,0,No,Urban,22,evening,10,19,55,20,5,23.7
1128,38,4.7,21.149669,72.772629,21.159669,72.782629,Windy,High,0,Buffet,motorcycle,1,No,Metropolitian,37,morning,10,11,20,11,30,5.7
1129,28,4.8,21.186608,72.794136,21.216608,72.824136,Sunny,Medium,1,Buffet,scooter,1,No,Metropolitian,11,evening,15,18,40,18,55,6.6
1130,39,4.7,26.902908,75.792934,26.942908,75.832934,Fog,High,1,Snack,motorcycle,0,No,Metropolitian,39,afternoon,15,14,55,15,10,7.9
1131,36,4.7,17.429585,78.392621,17.539585,78.502621,Windy,Jam,2,Drinks,scooter,1,No,Metropolitian,28,night,10,21,55,22,5,29.6
1132,31,4.4,12.316967,76.603067,12.406967,76.693067,Cloudy,Medium,1,Snack,scooter,1,Yes,Metropolitian,44,evening,5,18,20,18,25,20.7
1133,26,4.4,19.176269,72.836721,19.216269,72.876721,Sunny,High,0,Buffet,motorcycle,1,No,Metropolitian,40,afternoon,5,14,35,14,40,8.9
1134,34,4.7,19.874449,75.360232,19.924449,75.410232,Sunny,Medium,0,Snack,motorcycle,1,No,Metropolitian,21,evening,15,18,15,18,30,11.0
1135,25,4.0,22.761593,75.886362,22.871593,75.996362,Stormy,Jam,0,Snack,motorcycle,2,No,Urban,38,night,5,21,50,21,55,23.2
1136,32,4.6,23.359033,85.325347,23.399033,85.365347,Fog,Medium,2,Snack,motorcycle,1,No,Urban,17,afternoon,10,15,25,15,35,8.1
1137,38,4.6,22.753839,75.897429,22.813838,75.957429,Cloudy,Low,1,Snack,scooter,1,No,Urban,19,night,10,23,20,23,30,14.1
1138,38,4.8,19.103249,72.846749,19.133249,72.876749,Sunny,Low,0,Buffet,motorcycle,1,No,Metropolitian,23,night,15,23,35,23,50,6.8
1139,28,4.8,19.103249,72.846749,19.163249,72.906749,Sunny,Medium,0,Meal,motorcycle,0,No,Metropolitian,23,evening,5,17,30,17,35,18.3
1140,22,4.6,17.411028,78.329645,17.421028,78.339645,Cloudy,Low,1,Meal,motorcycle,0,No,Metropolitian,19,morning,15,10,10,10,25,1.9
1141,36,4.1,22.310237,73.158921,22.350237,73.198921,Fog,High,1,Drinks,motorcycle,1,No,Metropolitian,38,afternoon,5,12,25,12,30,9.1
1142,34,4.2,12.970324,77.645748,13.100324,77.775748,Stormy,Jam,2,Meal,scooter,1,No,Metropolitian,42,evening,15,19,30,19,45,23.9
1143,26,4.5,23.359033,85.325347,23.369033,85.335347,Cloudy,Low,1,Buffet,scooter,0,No,Urban,11,morning,15,8,35,8,50,2.5
1144,31,4.7,12.334022,76.618203,12.464022,76.748203,Windy,Jam,2,Snack,motorcycle,1,No,Urban,28,night,10,21,55,22,5,38.5
1145,38,4.8,22.727021,75.884167,22.817021,75.974167,Sunny,Jam,1,Drinks,motorcycle,0,No,Metropolitian,16,night,5,21,30,21,35,21.7
1146,24,4.9,23.374989,85.335486,23.424989,85.385486,Fog,Jam,0,Drinks,motorcycle,1,No,Urban,20,evening,5,19,10,19,15,10.4
1147,30,4.6,21.149834,72.778666,21.189834,72.818666,Sunny,Medium,1,Meal,motorcycle,1,No,Metropolitian,15,afternoon,10,15,25,15,35,7.9
1148,23,4.8,12.337928,76.617889,12.467928,76.747889,Fog,Medium,2,Meal,motorcycle,1,No,Metropolitian,38,evening,5,18,25,18,30,24.7
1149,23,4.7,19.055831,72.833984,19.135831,72.913984,Stormy,Low,1,Drinks,scooter,0,No,Urban,15,night,15,22,25,22,40,23.3
1150,37,4.3,19.120083,72.907385,19.230083,73.017385,Stormy,Jam,1,Drinks,motorcycle,1,No,Urban,42,evening,10,19,25,19,35,23.5
1151,34,5.0,11.022298,76.998349,11.152298,77.128349,Sunny,Jam,0,Snack,motorcycle,1,Yes,Metropolitian,40,night,10,21,45,21,55,28.9
1152,38,4.8,22.310329,73.169083,22.400329,73.259083,Stormy,Low,0,Meal,motorcycle,0,No,Urban,29,night,10,22,30,22,40,17.9
1153,36,3.6,12.297954,76.665169,12.377954,76.745169,Fog,Low,2,Drinks,scooter,1,No,Metropolitian,38,night,15,22,35,22,50,25.5
1154,24,4.9,13.049645,80.242268,13.069645,80.262268,Sandstorms,High,0,Drinks,motorcycle,1,No,Metropolitian,21,morning,10,11,25,11,35,4.7
1155,39,4.3,13.081878,80.248519,13.151878,80.318519,Sandstorms,Jam,1,Drinks,motorcycle,1,No,Metropolitian,36,evening,10,20,10,20,20,17.5
1156,38,4.8,22.761226,75.887522,22.791226,75.917522,Sunny,Jam,1,Buffet,motorcycle,1,No,Urban,17,evening,15,19,15,19,30,7.3
1157,34,3.8,12.970221,77.645396,13.060221,77.735396,Windy,Jam,1,Snack,motorcycle,2,No,Metropolitian,38,evening,5,20,10,20,15,20.1
1158,38,4.6,23.214459,77.434976,23.324459,77.544976,Fog,Jam,0,Meal,motorcycle,2,No,Metropolitian,49,evening,10,20,20,20,30,21.6
1159,28,5.0,13.064181,80.236442,13.174181,80.346442,Stormy,Low,1,Snack,motorcycle,1,No,Urban,17,night,15,23,10,23,25,23.2
1160,23,4.6,17.451976,78.385883,17.521976,78.455883,Fog,Medium,2,Snack,motorcycle,0,No,Metropolitian,37,evening,15,18,10,18,25,17.9
1161,21,4.5,22.751857,75.866699,22.791857,75.906699,Sunny,High,0,Snack,motorcycle,2,Yes,Metropolitian,52,afternoon,15,12,30,12,45,8.5
1162,28,4.6,23.359407,85.325055,23.429407,85.395055,Sunny,Low,0,Snack,motorcycle,0,No,Metropolitian,22,night,5,23,40,23,45,17.1
1163,32,4.5,18.994237,72.825553,19.024237,72.855553,Stormy,Jam,1,Buffet,motorcycle,0,No,Urban,28,evening,5,19,40,19,45,7.4
1164,34,4.7,26.911378,75.789034,26.961378,75.839034,Sunny,Medium,1,Drinks,scooter,1,No,Metropolitian,21,evening,5,17,50,17,55,10.6
1165,26,4.7,18.546258,73.904337,18.576258,73.934337,Sandstorms,Medium,2,Drinks,electric_scooter,0,No,Metropolitian,20,evening,5,18,30,18,35,9.4
1166,38,4.9,18.516216,73.842527,18.606216,73.932527,Sunny,Medium,2,Buffet,electric_scooter,1,No,Metropolitian,25,evening,15,18,10,18,25,17.2
1167,36,4.9,12.975996,80.221898,13.105996,80.351898,Windy,Low,0,Buffet,motorcycle,1,No,Metropolitian,29,night,15,22,35,22,50,28.4
1168,28,4.8,12.284747,76.625861,12.364747,76.705861,Sandstorms,Jam,1,Buffet,scooter,1,No,Urban,22,evening,10,20,30,20,40,23.8
1169,27,4.9,12.986047,80.218114,13.066047,80.298114,Sandstorms,Low,0,Buffet,motorcycle,0,No,Urban,20,night,5,22,30,22,35,29.2
1170,25,4.6,12.337928,76.617889,12.447928,76.727889,Sandstorms,Jam,1,Drinks,motorcycle,1,No,Urban,25,evening,15,20,10,20,25,23.0
1171,37,4.9,19.103249,72.846749,19.193249,72.936749,Sandstorms,Jam,1,Buffet,motorcycle,1,No,Urban,27,evening,5,19,10,19,15,33.4
1172,24,5.0,12.297954,76.665169,12.317954,76.685169,Windy,Low,2,Meal,scooter,0,No,Metropolitian,12,morning,10,8,55,9,5,6.3
1173,22,4.8,13.029198,77.570997,13.079198,77.620997,Sunny,Jam,2,Buffet,scooter,1,No,Metropolitian,13,evening,5,19,25,19,30,15.9
1174,29,4.8,22.722634,75.886959,22.782634,75.946959,Fog,Jam,2,Buffet,electric_scooter,0,No,Metropolitian,25,night,5,21,10,21,15,17.0
1175,22,4.3,17.426228,78.407495,17.456228,78.437495,Sunny,Jam,0,Snack,motorcycle,1,No,Urban,42,night,5,21,40,21,45,8.1
1176,37,4.9,12.975996,80.221898,13.055996,80.301898,Windy,Jam,1,Snack,scooter,0,No,Urban,29,evening,15,19,10,19,25,31.2
1177,33,4.8,17.440827,78.393391,17.450827,78.403391,Stormy,High,0,Drinks,motorcycle,1,Yes,Metropolitian,46,morning,10,11,30,11,40,3.4
1178,25,4.6,18.516216,73.842527,18.566216,73.892527,Fog,Medium,0,Drinks,motorcycle,1,No,Metropolitian,29,evening,15,17,55,18,10,10.5
