,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Time_Orderd_hour,Time_Orderd_minute,Time_Order_picked_hour,Time_Order_picked_minute,onground_dist
15715,32.0,4.7,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,20,9,20,22,10,
15716,34.0,4.9,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,28,9,25,22,10,
15717,25.0,4.7,Sunny,Jam,1,Snack,scooter,1.0,No,Metropolitian,15,19,55,22,10,
15718,33.0,5.0,Sandstorms,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,28,17,30,22,10,
15719,27.0,4.8,Windy,Jam,0,Snack,motorcycle,0.0,No,Urban,16,21,55,22,10,
15720,38.0,4.4,Cloudy,Medium,1,Drinks,scooter,2.0,Yes,Metropolitian,42,17,30,22,10,
15721,21.0,4.8,Fog,Low,2,Snack,scooter,0.0,No,Metropolitian,19,23,35,22,10,
15722,20.0,4.9,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,19,20,35,22,10,
15723,38.0,3.8,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,39,17,25,22,10,
15724,21.0,4.8,Sandstorms,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,23,16,25,22,10,
15725,24.0,4.7,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,15,17,35,22,10,
15726,27.0,4.8,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,23,10,50,22,10,
15727,31.0,4.9,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,26,10,30,22,10,
15728,29.0,4.7,Cloudy,Medium,1,Meal,scooter,1.0,No,Urban,29,17,40,22,10,
15729,21.0,4.4,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Urban,37,19,35,22,10,
15730,30.0,4.7,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,16,23,15,22,10,
15731,31.0,4.5,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Urban,50,20,40,22,10,
15732,28.0,4.7,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,13,22,10,22,10,
15733,20.0,4.7,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,20,22,35,22,10,
15734,21.0,4.7,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Urban,25,20,50,22,10,
15735,25.0,4.6,Cloudy,Jam,1,Drinks,scooter,2.0,No,Metropolitian,37,19,35,22,10,
15736,20.0,4.7,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,14,23,10,22,10,
15737,21.0,4.5,Fog,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,21,20,15,22,10,
15738,39.0,4.9,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,37,18,55,22,10,
15739,35.0,4.6,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,25,17,20,22,10,
15740,30.0,4.6,Cloudy,High,2,Snack,scooter,1.0,No,Metropolitian,35,11,10,22,10,
15741,21.0,4.6,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,23,23,15,22,10,
15742,32.0,4.4,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,38,22,15,22,10,
15743,34.0,4.9,Windy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,27,14,25,22,10,
15744,28.0,4.6,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,17,9,10,22,10,
15745,26.0,4.6,Stormy,Low,1,Drinks,scooter,0.0,No,Urban,14,23,30,22,10,
15746,21.0,4.9,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,13,22,45,22,10,
15747,28.0,4.9,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,10,25,22,10,
15748,30.0,4.8,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,41,20,35,22,10,
15749,23.0,4.6,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,26,17,20,22,10,
15750,26.0,5.0,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Urban,16,18,10,22,10,
15751,34.0,4.7,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,19,30,22,10,
15752,35.0,4.9,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,36,20,25,22,10,
15753,35.0,4.5,Sunny,Medium,2,Buffet,motorcycle,1.0,No,Urban,21,16,45,22,10,
15754,34.0,5.0,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,47,21,55,22,10,
15755,39.0,4.5,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,26,19,35,22,10,
15756,38.0,4.3,Stormy,Jam,2,Buffet,electric_scooter,2.0,No,Metropolitian,39,19,50,22,10,
15757,33.0,4.5,Stormy,Low,1,Drinks,motorcycle,1.0,No,Urban,17,22,45,22,10,
15758,38.0,4.8,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,27,17,35,22,10,
15759,30.0,5.0,Fog,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,16,17,35,22,10,
15760,27.0,4.7,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,36,17,15,22,10,
15761,34.0,4.8,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,34,21,30,22,10,
15762,33.0,4.6,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,20,15,22,10,
15763,28.0,4.9,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,19,40,22,10,
15764,32.0,5.0,Stormy,Low,1,Buffet,scooter,1.0,No,Urban,26,10,45,22,10,
15765,20.0,4.8,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,23,22,20,22,10,
15766,35.0,4.6,Stormy,High,2,Snack,motorcycle,2.0,No,Metropolitian,34,11,50,22,10,
15767,33.0,4.8,Cloudy,Jam,1,Buffet,scooter,2.0,No,Metropolitian,47,20,50,22,10,
15768,22.0,5.0,Stormy,Low,2,Meal,scooter,0.0,No,Metropolitian,13,22,45,22,10,
15769,21.0,4.6,Windy,Low,1,Buffet,scooter,1.0,No,Urban,15,9,25,22,10,
15770,25.0,4.6,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,22,18,40,22,10,
15771,24.0,4.3,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,27,22,30,22,10,
15772,32.0,4.9,Sandstorms,Jam,1,Snack,scooter,1.0,No,Urban,27,20,15,22,10,
15773,31.0,4.8,Windy,Low,1,Buffet,scooter,0.0,No,Metropolitian,21,22,30,22,10,
15774,32.0,4.7,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,19,23,15,22,10,
15775,34.0,4.6,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,23,20,22,10,
15776,36.0,4.6,Sandstorms,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,24,18,35,22,10,
15777,34.0,4.6,Sunny,Medium,1,Buffet,scooter,1.0,No,Metropolitian,21,17,25,22,10,
15778,29.0,4.6,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,27,20,35,22,10,
15779,35.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,10,40,22,10,
15780,32.0,3.6,Stormy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,34,21,15,22,10,
15781,35.0,4.2,Stormy,High,2,Snack,scooter,0.0,No,Metropolitian,33,11,40,22,10,
15782,31.0,4.0,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,35,20,15,22,10,
15783,21.0,4.7,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,21,21,50,22,10,
15784,24.0,4.9,Sandstorms,Low,2,Meal,scooter,0.0,No,Metropolitian,16,10,10,22,10,
15785,32.0,4.3,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,9,35,22,10,
15786,38.0,4.8,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,18,10,50,22,10,
15787,38.0,5.0,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,30,16,15,22,10,
15788,34.0,4.5,Windy,Jam,2,Snack,scooter,1.0,No,Urban,44,19,10,22,10,
15789,38.0,3.6,Stormy,Jam,2,Drinks,scooter,2.0,No,Urban,33,20,40,22,10,
15790,34.0,4.1,Sandstorms,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,32,17,15,22,10,
15791,24.0,4.7,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,16,10,25,22,10,
15792,26.0,4.5,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,28,17,20,22,10,
15793,30.0,4.5,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,28,9,35,22,10,
15794,33.0,5.0,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,16,18,45,22,10,
15795,27.0,4.4,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,39,18,15,22,10,
15796,34.0,5.0,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Urban,31,18,30,22,10,
15797,37.0,4.8,Cloudy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,28,11,20,22,10,
15798,24.0,4.8,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,27,20,30,22,10,
15799,34.0,4.8,Stormy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,27,18,40,22,10,
15800,32.0,5.0,Sandstorms,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,26,21,35,22,10,
15801,21.0,4.6,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,23,30,22,10,
15802,21.0,4.6,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,24,22,45,22,10,
15803,34.0,4.8,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,26,23,15,22,10,
15804,39.0,5.0,Windy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,40,20,20,22,10,
15805,23.0,4.9,Sunny,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,13,19,55,22,10,
15806,28.0,4.8,Sunny,High,1,Meal,scooter,0.0,No,Urban,13,14,10,22,10,
15807,21.0,4.7,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,24,22,45,22,10,
15808,26.0,4.7,Cloudy,High,0,Snack,motorcycle,0.0,No,Metropolitian,28,11,15,22,10,
15809,23.0,4.8,Cloudy,Jam,1,Meal,motorcycle,2.0,No,Urban,36,21,40,22,10,
15810,20.0,4.7,Sunny,High,1,Drinks,scooter,0.0,No,Metropolitian,17,11,40,22,10,
15811,22.0,4.5,Sandstorms,Medium,1,Snack,scooter,1.0,No,Urban,19,18,10,22,10,
15812,28.0,4.7,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Urban,10,21,55,22,10,
15813,35.0,4.7,Cloudy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,16,18,35,22,10,
15814,26.0,4.7,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,14,22,35,22,10,
15815,22.0,4.9,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,21,20,40,22,10,
15816,37.0,4.6,Fog,Medium,0,Drinks,motorcycle,0.0,No,Urban,26,17,10,22,10,
15817,23.0,4.9,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,16,20,20,22,10,
15818,32.0,4.0,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,31,21,25,22,10,
15819,26.0,4.9,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,26,17,50,22,10,
15820,30.0,4.4,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,40,21,20,22,10,
15821,39.0,4.4,Sandstorms,High,0,Snack,motorcycle,0.0,No,Urban,49,12,45,22,10,
15822,32.0,4.4,Cloudy,Low,2,Snack,scooter,0.0,No,Metropolitian,31,22,25,22,10,
15823,26.0,5.0,Stormy,Low,1,Drinks,scooter,0.0,No,Urban,17,22,35,22,10,
15824,20.0,5.0,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Urban,21,18,25,22,10,
15825,30.0,4.9,Windy,Low,2,Buffet,motorcycle,1.0,No,Urban,24,10,20,22,10,
15826,30.0,4.9,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,28,23,30,22,10,
15827,27.0,4.6,Sandstorms,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,15,20,10,22,10,
15828,30.0,5.0,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,32,20,15,22,10,
15829,28.0,4.9,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,12,8,25,22,10,
15830,24.0,4.7,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,12,22,50,22,10,
15831,31.0,5.0,Sunny,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,20,20,40,22,10,
15832,38.0,4.6,Sunny,Jam,1,Snack,scooter,1.0,No,Metropolitian,24,19,30,22,10,
15833,27.0,4.8,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,19,10,35,22,10,
15834,32.0,4.8,Sunny,High,0,Drinks,motorcycle,1.0,No,Metropolitian,28,11,40,22,10,
15835,30.0,4.8,Cloudy,Medium,2,Meal,scooter,2.0,No,Metropolitian,38,18,30,22,10,
15836,34.0,4.7,Sunny,Low,2,Buffet,motorcycle,1.0,No,Urban,28,23,25,22,10,
15837,30.0,4.5,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,29,18,25,22,10,
15838,23.0,4.6,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,28,19,55,22,10,
15839,27.0,4.8,Windy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,25,15,10,22,10,
15840,21.0,4.8,Stormy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,28,17,20,22,10,
15841,35.0,5.0,Cloudy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,17,17,20,22,10,
15842,36.0,4.6,Sandstorms,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,28,18,50,22,10,
15843,33.0,4.9,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25,21,25,22,10,
15844,30.0,5.0,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,35,23,15,22,10,
15845,21.0,4.8,Windy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,17,22,15,22,10,
15846,29.0,4.8,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19,8,35,22,10,
15847,36.0,4.6,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,21,8,55,22,10,
15848,39.0,4.6,Fog,Low,1,Meal,scooter,1.0,No,Urban,17,23,30,22,10,
15849,33.0,4.7,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,28,21,45,22,10,
15850,37.0,4.7,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,34,20,20,22,10,
15851,32.0,4.7,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,30,19,50,22,10,
15852,38.0,4.9,Fog,Jam,0,Drinks,motorcycle,3.0,Yes,Metropolitian,46,21,50,22,10,
15853,33.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,46,21,35,22,10,
15854,28.0,5.0,Sunny,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,26,22,55,22,10,
15855,37.0,5.0,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Urban,31,18,40,22,10,
15856,24.0,4.8,Sunny,Jam,1,Buffet,scooter,0.0,No,Metropolitian,12,19,25,22,10,
15857,24.0,4.5,Stormy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,10,9,10,22,10,
15858,26.0,4.9,Stormy,High,1,Meal,motorcycle,0.0,No,Metropolitian,12,11,10,22,10,
15859,33.0,4.8,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,16,10,40,22,10,
15860,38.0,4.0,Fog,Jam,2,Buffet,scooter,1.0,No,Urban,43,19,15,22,10,
15861,31.0,5.0,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30,18,20,22,10,
15862,22.0,4.6,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,24,17,25,22,10,
15863,35.0,3.6,Stormy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,37,19,20,22,10,
15864,22.0,4.9,Fog,Low,1,Buffet,motorcycle,0.0,No,Urban,29,22,40,22,10,
15865,29.0,4.9,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,19,23,30,22,10,
15866,28.0,4.8,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,32,17,50,22,10,
15867,28.0,4.1,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,33,20,45,22,10,
15868,29.0,4.6,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,30,21,20,22,10,
15869,22.0,4.7,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,11,20,15,22,10,
15870,37.0,4.5,Windy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,21,18,50,22,10,
15871,34.0,4.6,Windy,High,0,Meal,motorcycle,0.0,No,Metropolitian,43,11,40,22,10,
15872,28.0,4.9,Sandstorms,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,26,21,50,22,10,
15873,36.0,4.0,Sandstorms,Jam,0,Snack,motorcycle,0.0,Yes,Metropolitian,42,19,15,22,10,
15874,27.0,4.8,Stormy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,27,17,45,22,10,
15875,29.0,4.9,Windy,Low,2,Meal,scooter,1.0,No,Metropolitian,17,23,50,22,10,
15876,23.0,4.8,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,20,18,40,22,10,
15877,34.0,4.7,Sunny,Low,2,Drinks,scooter,1.0,No,Urban,28,22,10,22,10,
15878,35.0,4.9,Windy,Jam,0,Buffet,motorcycle,0.0,No,Urban,37,20,30,22,10,
15879,37.0,4.8,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,25,10,15,22,10,
15880,35.0,4.7,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Urban,16,9,40,22,10,
15881,30.0,4.7,Fog,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,41,20,30,22,10,
15882,34.0,4.6,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,42,17,30,22,10,
15883,29.0,4.3,Stormy,Low,0,Buffet,motorcycle,0.0,No,Urban,17,10,55,22,10,
15884,39.0,4.9,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,28,10,40,22,10,
15885,23.0,4.6,Fog,Medium,0,Snack,motorcycle,0.0,No,Urban,27,17,35,22,10,
15886,27.0,4.8,Fog,Low,1,Buffet,motorcycle,0.0,No,Urban,14,9,25,22,10,
15887,21.0,4.9,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,18,10,25,22,10,
15888,32.0,4.8,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,19,17,50,22,10,
15889,30.0,4.6,Sandstorms,Low,2,Drinks,scooter,0.0,No,Metropolitian,27,22,10,22,10,
15890,39.0,4.7,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,21,15,22,10,
15891,24.0,4.7,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,24,20,40,22,10,
15892,24.0,4.6,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,10,22,10,22,10,
15893,30.0,4.5,Windy,High,2,Snack,scooter,1.0,No,Metropolitian,25,14,55,22,10,
15894,36.0,4.2,Sandstorms,Medium,2,Buffet,scooter,2.0,No,Urban,38,17,55,22,10,
15895,37.0,4.7,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,38,20,15,22,10,
15896,22.0,4.9,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,21,21,25,22,10,
15897,38.0,4.3,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,39,18,20,22,10,
15898,36.0,4.8,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,28,21,25,22,10,
15899,21.0,4.8,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,17,10,40,22,10,
15900,36.0,4.8,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,22,23,35,22,10,
15901,21.0,4.8,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,17,22,40,22,10,
15902,39.0,4.7,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,24,23,15,22,10,
15903,26.0,4.9,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,12,22,40,22,10,
15904,30.0,4.1,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,35,20,40,22,10,
15905,21.0,4.7,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Urban,10,10,10,22,10,
15906,34.0,4.8,Windy,Jam,0,Meal,motorcycle,3.0,Yes,Metropolitian,50,19,55,22,10,
15907,32.0,4.6,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,25,21,40,22,10,
15908,28.0,4.6,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,12,23,45,22,10,
15909,24.0,4.8,Sunny,Medium,2,Meal,scooter,0.0,No,Metropolitian,13,18,35,22,10,
15910,26.0,4.6,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Urban,18,22,20,22,10,
15911,37.0,3.2,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,34,23,40,22,10,
15912,36.0,4.8,Sunny,High,2,Buffet,scooter,1.0,No,Metropolitian,23,14,45,22,10,
15913,25.0,4.6,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,17,23,25,22,10,
15914,22.0,4.3,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,41,21,20,22,10,
15915,31.0,4.6,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,30,18,25,22,10,
15916,30.0,4.6,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,24,8,35,22,10,
15917,30.0,5.0,Stormy,Jam,1,Drinks,scooter,1.0,No,Urban,26,20,35,22,10,
15918,27.0,4.7,Windy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,20,19,50,22,10,
15919,38.0,4.4,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,39,20,15,22,10,
15920,24.0,4.7,Cloudy,Medium,2,Drinks,scooter,0.0,No,Urban,10,18,15,22,10,
15921,38.0,4.5,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,22,23,15,22,10,
15922,32.0,4.7,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,46,18,30,22,10,
15923,31.0,3.9,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,38,19,25,22,10,
15924,21.0,4.1,Cloudy,Jam,2,Snack,motorcycle,2.0,No,Metropolitian,40,19,50,22,10,
15925,31.0,4.9,Windy,Jam,1,Buffet,motorcycle,0.0,No,Urban,32,19,10,22,10,
15926,31.0,4.0,Fog,High,0,Buffet,motorcycle,1.0,No,Urban,32,13,15,22,10,
15927,25.0,5.0,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,22,35,22,10,
15928,37.0,4.3,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,40,21,25,22,10,
15929,38.0,4.5,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,25,20,35,22,10,
15930,35.0,4.6,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,51,19,50,22,10,
15931,29.0,4.7,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,22,25,22,10,
15932,26.0,5.0,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Urban,17,17,40,22,10,
15933,33.0,4.1,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,33,20,10,22,10,
15934,38.0,4.5,Fog,Low,0,Drinks,motorcycle,1.0,No,Urban,27,8,55,22,10,
15935,34.0,4.8,Sunny,Medium,1,Buffet,scooter,1.0,No,Urban,17,17,15,22,10,
15936,39.0,4.1,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,33,8,25,22,10,
15937,36.0,4.9,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,25,13,25,22,10,
15938,27.0,4.6,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,22,20,22,10,
15939,21.0,4.2,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,9,40,22,10,
15940,24.0,4.2,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,37,19,10,22,10,
15941,24.0,4.9,Sunny,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,20,10,35,22,10,
15942,28.0,5.0,Sunny,Low,1,Drinks,scooter,0.0,No,Urban,15,23,45,22,10,
15943,20.0,4.8,Sunny,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,15,17,15,22,10,
15944,28.0,4.6,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,17,17,25,22,10,
15945,28.0,4.3,Fog,Medium,2,Buffet,scooter,2.0,No,Metropolitian,33,18,20,22,10,
15946,24.0,4.9,Sandstorms,Medium,1,Drinks,scooter,0.0,No,Urban,18,17,20,22,10,
15947,32.0,4.2,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,23,25,22,10,
15948,33.0,4.7,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,22,9,50,22,10,
15949,34.0,4.1,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,32,8,35,22,10,
15950,23.0,4.6,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,16,8,25,22,10,
15951,29.0,5.0,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,31,18,45,22,10,
15952,22.0,4.9,Windy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,16,9,55,22,10,
15953,32.0,4.6,Windy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,34,19,20,22,10,
15954,33.0,4.7,Fog,Low,0,Drinks,motorcycle,1.0,No,Urban,22,9,25,22,10,
15955,26.0,4.9,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,13,9,15,22,10,
15956,30.0,4.5,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,23,23,30,22,10,
15957,25.0,4.9,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,25,19,20,22,10,
15958,35.0,4.9,Sunny,High,0,Drinks,motorcycle,1.0,No,Urban,25,13,15,22,10,
15959,32.0,4.0,Fog,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,44,18,35,22,10,
15960,30.0,4.6,Sunny,Low,1,Drinks,scooter,1.0,No,Metropolitian,21,23,10,22,10,
15961,29.0,4.8,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,28,14,40,22,10,
15962,36.0,4.3,Windy,Medium,2,Snack,scooter,0.0,No,Metropolitian,34,16,40,22,10,
15963,30.0,5.0,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,20,20,50,22,10,
15964,38.0,4.5,Windy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,40,19,35,22,10,
15965,26.0,4.6,Fog,Medium,0,Snack,motorcycle,2.0,No,Urban,39,18,40,22,10,
